method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant,pool,code_seed
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,20,500,0.5,True,True,False,0.5,0.007221840000056545,18,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,20,500,0.5,True,True,False,0.5,0.0047420229984709295,10,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,20,500,0.5,False,False,False,0.0,0.03865885899904242,120,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,20,500,0.5,True,True,False,0.5,0.00691051499961759,17,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,21,500,0.5,True,True,False,0.5,0.0056701540015637875,13,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,21,500,0.5,True,True,False,0.5,0.004120703999433317,8,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,21,500,0.5,True,True,False,0.5,0.008422851999057457,22,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,21,500,0.5,True,True,False,0.5,0.00504575000013574,11,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,22,500,0.5,True,True,False,0.5,0.004750051999508287,10,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,22,500,0.5,True,True,False,0.5,0.003820550000455114,7,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,22,500,0.5,True,True,False,0.5,0.0038201459992706077,7,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,22,500,0.5,True,True,False,0.5,0.0035057870009040926,6,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,23,500,0.5,True,True,False,0.5,0.003822038999715005,7,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,23,500,0.5,True,True,False,0.5,0.0035112740006297827,6,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,23,500,0.5,True,True,False,0.5,0.003507989000354428,6,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,23,500,0.5,True,True,False,0.5,0.0031928270000207704,5,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,24,500,0.5,True,True,False,0.5,0.004460448000827455,9,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,24,500,0.5,True,True,False,0.5,0.005360013999961666,12,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,24,500,0.5,True,True,False,0.5,0.004122156999073923,8,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,24,500,0.5,True,True,False,0.5,0.00412815799973032,8,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,25,500,0.5,True,True,False,0.5,0.007553804000053788,19,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,25,500,0.5,True,True,False,0.5,0.0044714670002576895,9,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,25,500,0.5,True,True,False,0.5,0.015828169998712838,46,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,25,500,0.5,True,True,False,0.5,0.004742521001389832,10,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,26,500,0.5,True,True,False,0.5,0.0047693819997221,10,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,26,500,0.5,True,True,False,0.5,0.004129422999540111,8,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,26,500,0.5,True,True,False,0.5,0.0038188799990166444,7,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,26,500,0.5,True,True,False,0.5,0.00361854100083292,6,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,27,500,0.5,True,True,False,0.5,0.004134750999583048,8,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,27,500,0.5,True,True,False,0.5,0.003506794000713853,6,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,27,500,0.5,True,True,False,0.5,0.004140856000958593,8,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,27,500,0.5,True,True,False,0.5,0.0038174680012161843,7,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,28,500,0.5,True,True,False,0.5,0.00444464800057176,9,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,28,500,0.5,True,True,False,0.5,0.003812998000285006,7,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,28,500,0.5,True,True,False,0.5,0.005052164000517223,11,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,28,500,0.5,True,True,False,0.5,0.003843680999125354,7,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,29,500,0.5,True,True,False,0.5,0.004439344000275014,9,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,29,500,0.5,True,True,False,0.5,0.004128651999053545,8,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,29,500,0.5,True,True,False,0.5,0.003531753000061144,6,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,29,500,0.5,True,True,False,0.5,0.0035025770011998247,6,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,30,500,0.5,True,True,False,0.5,0.003212644000086584,5,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,30,500,0.5,True,True,False,0.5,0.003520335998473456,6,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,30,500,0.5,True,True,False,0.5,0.003203654001481482,5,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,30,500,0.5,True,True,False,0.5,0.0032364830003643874,5,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,31,500,0.5,True,True,False,0.5,0.004164993999438593,8,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,31,500,0.5,True,True,False,0.5,0.0035069670011580456,6,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,31,500,0.5,True,True,False,0.5,0.0038145629987411667,7,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,31,500,0.5,True,True,False,0.5,0.003194568000253639,5,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,32,500,0.5,True,True,False,0.5,0.008777287001066725,23,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,32,500,0.5,True,True,False,0.5,0.006323216000964749,15,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,32,500,0.5,True,True,False,0.5,0.011222231998544885,31,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,32,500,0.5,True,True,False,0.5,0.006303907999608782,15,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,33,500,0.5,True,True,False,0.5,0.004753493998578051,10,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,33,500,0.5,True,True,False,0.5,0.004440474000148242,9,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,33,500,0.5,True,True,False,0.5,0.00566497799991339,13,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,33,500,0.5,True,True,False,0.5,0.003900111001712503,7,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,34,500,0.5,True,True,False,0.5,0.009998321998864412,27,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,34,500,0.5,True,True,False,0.5,0.005403728999226587,12,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,34,500,0.5,True,True,False,0.5,0.0056682149988773745,13,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,34,500,0.5,True,True,False,0.5,0.004771937999976217,10,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,35,500,0.5,True,True,False,0.5,0.00629361999926914,15,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,35,500,0.5,True,True,False,0.5,0.0038142209996294696,7,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,35,500,0.5,True,True,False,0.5,0.006293135000305483,15,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,35,500,0.5,True,True,False,0.5,0.004740993999803322,10,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,36,500,0.5,True,True,False,0.5,0.00536409100095625,12,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,36,500,0.5,True,True,False,0.5,0.004128980999666965,8,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,36,500,0.5,True,True,False,0.5,0.005056463000073563,11,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,36,500,0.5,True,True,False,0.5,0.003803945000981912,7,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,37,500,0.5,True,True,False,0.5,0.005364241000279435,12,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,37,500,0.5,True,True,False,0.5,0.004130637000343995,8,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,37,500,0.5,True,True,False,0.5,0.004429147998962435,9,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,37,500,0.5,True,True,False,0.5,0.004437670000697835,9,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,38,500,0.5,True,True,False,0.5,0.0038191590010683285,7,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,38,500,0.5,True,True,False,0.5,0.003831043000900536,7,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,38,500,0.5,True,True,False,0.5,0.003202100000635255,5,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,38,500,0.5,True,True,False,0.5,0.003198749000148382,5,aware-pipeline,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,39,500,0.5,True,True,False,0.5,0.005700857000192627,13,uniform,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,39,500,0.5,True,True,False,0.5,0.004122649999771966,8,aware-pipeline,2,0
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,39,500,0.5,True,True,False,0.5,0.008127656001306605,21,uniform,2,1
LDPC,1000,6%,0.06363440860215054,0.06193548387096774,39,500,0.5,True,True,False,0.5,0.0047456989996135235,10,aware-pipeline,2,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,0,500,0.5,True,True,False,0.5,0.005193311000766698,9,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,0,500,0.5,True,True,False,0.5,0.0038880729989614338,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,0,600,0.6,True,True,False,0.4,0.003943624000385171,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,0,500,0.5,True,True,False,0.5,0.0035272290006105322,6,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,1,500,0.5,True,True,False,0.5,0.0041335210007673595,8,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,1,500,0.5,True,True,False,0.5,0.0035142640008416492,6,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,1,600,0.6,True,True,False,0.4,0.0035800540008494863,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,1,500,0.5,True,True,False,0.5,0.0032070319994090823,5,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,2,500,0.5,True,True,False,0.5,0.0032119249990500975,5,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,2,500,0.5,True,True,False,0.5,0.0032425170011265436,5,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,2,600,0.6,True,True,False,0.4,0.0032632910006213933,4,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,2,500,0.5,True,True,False,0.5,0.0032071459991129814,5,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,3,500,0.5,True,True,False,0.5,0.0041235890003008535,8,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,3,500,0.5,True,True,False,0.5,0.0041227169986086665,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,3,600,0.6,True,True,False,0.4,0.0035776260010607075,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,3,500,0.5,True,True,False,0.5,0.005044666000685538,11,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,4,500,0.5,True,True,False,0.5,0.005043561001002672,11,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,4,500,0.5,True,True,False,0.5,0.004729014999611536,10,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,4,600,0.6,True,True,False,0.4,0.0039514729996881215,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,4,500,0.5,True,True,False,0.5,0.004117742000744329,8,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,5,500,0.5,True,True,False,0.5,0.004169145000560093,8,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,5,500,0.5,True,True,False,0.5,0.004120790001252317,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,5,600,0.6,True,True,False,0.4,0.003905778999978793,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,5,500,0.5,True,True,False,0.5,0.004124891000174102,8,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,6,500,0.5,True,True,False,0.5,0.00382430800164002,7,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,6,500,0.5,True,True,False,0.5,0.0038115260013000807,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,6,600,0.6,True,True,False,0.4,0.003256322001107037,4,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,6,500,0.5,True,True,False,0.5,0.0038125009996292647,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,7,500,0.5,True,True,False,0.5,0.005963523999525933,14,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,7,500,0.5,True,True,False,0.5,0.004735198001071694,10,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,7,600,0.6,True,True,False,0.4,0.0035774080006376607,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,7,500,0.5,True,True,False,0.5,0.003808292000030633,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,8,500,0.5,True,True,False,0.5,0.004724877000626293,10,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,8,500,0.5,True,True,False,0.5,0.004114075001780293,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,8,600,0.6,True,True,False,0.4,0.003596458000174607,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,8,500,0.5,True,True,False,0.5,0.0038202879986783955,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,9,500,0.5,True,True,False,0.5,0.004122230000575655,8,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,9,500,0.5,True,True,False,0.5,0.003810892001638422,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,9,600,0.6,True,True,False,0.4,0.003579913000066881,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,9,500,0.5,True,True,False,0.5,0.003808314000707469,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,10,500,0.5,True,True,False,0.5,0.003536180998708005,6,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,10,500,0.5,True,True,False,0.5,0.003520690001096227,6,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,10,600,0.6,True,True,False,0.4,0.003924427999663749,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,10,500,0.5,True,True,False,0.5,0.004446269000254688,9,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,11,500,0.5,True,True,False,0.5,0.005676510998455342,13,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,11,500,0.5,True,True,False,0.5,0.009999424000852741,27,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,11,600,0.6,True,True,False,0.4,0.0036037320005561924,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,11,500,0.5,True,True,False,0.5,0.0035150749990862096,6,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,12,500,0.5,True,True,False,0.5,0.003522319999319734,6,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,12,500,0.5,True,True,False,0.5,0.003195543999026995,5,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,12,600,0.6,True,True,False,0.4,0.003582077999453759,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,12,500,0.5,True,True,False,0.5,0.003204077000191319,5,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,13,500,0.5,False,False,False,0.0,0.038512715000251774,120,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,13,500,0.5,False,False,False,0.0,0.038501708000694634,120,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,13,600,0.6,True,True,False,0.4,0.004305189999286085,7,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,13,500,0.5,False,False,False,0.0,0.03847712899914768,120,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,14,500,0.5,True,True,False,0.5,0.005092901999887545,11,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,14,500,0.5,True,True,False,0.5,0.0041189359999407316,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,14,600,0.6,True,True,False,0.4,0.0032683400004316354,4,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,14,500,0.5,True,True,False,0.5,0.0038226830001804046,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,15,500,0.5,True,True,False,0.5,0.004435955999724683,9,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,15,500,0.5,True,True,False,0.5,0.004168843999650562,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,15,600,0.6,True,True,False,0.4,0.0038984010006970493,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,15,500,0.5,True,True,False,0.5,0.0053591480009345105,12,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,16,500,0.5,True,True,False,0.5,0.004130088000238175,8,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,16,500,0.5,True,True,False,0.5,0.0035045909990003565,6,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,16,600,0.6,True,True,False,0.4,0.0036174840006424347,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,16,500,0.5,True,True,False,0.5,0.00350675899971975,6,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,17,500,0.5,True,True,False,0.5,0.0038471279985969886,7,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,17,500,0.5,True,True,False,0.5,0.003551908001099946,6,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,17,600,0.6,True,True,False,0.4,0.0033016039997164626,4,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,17,500,0.5,True,True,False,0.5,0.003843087999484851,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,18,500,0.5,True,True,False,0.5,0.031739445999846794,98,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,18,500,0.5,True,True,False,0.5,0.005975277999823447,14,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,18,600,0.6,True,True,False,0.4,0.0042793140000867425,7,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,18,500,0.5,True,True,False,0.5,0.004733809000754263,10,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,19,500,0.5,True,True,False,0.5,0.0038274590006039944,7,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,19,500,0.5,True,True,False,0.5,0.0035947120013588574,6,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,19,600,0.6,True,True,False,0.4,0.003609033999964595,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,19,500,0.5,True,True,False,0.5,0.004147134999584523,8,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,20,500,0.5,True,True,False,0.5,0.004182000999207958,8,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,20,500,0.5,True,True,False,0.5,0.003838632999759284,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,20,600,0.6,True,True,False,0.4,0.003945917000237387,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,20,500,0.5,True,True,False,0.5,0.0038278619995253393,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,21,500,0.5,True,True,False,0.5,0.004473857999983011,9,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,21,500,0.5,True,True,False,0.5,0.0038750439998693764,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,21,600,0.6,True,True,False,0.4,0.0039160310006991494,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,21,500,0.5,True,True,False,0.5,0.004137427999012289,8,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,22,500,0.5,True,True,False,0.5,0.009688666999863926,26,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,22,500,0.5,True,True,False,0.5,0.00474012000086077,10,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,22,600,0.6,True,True,False,0.4,0.004249121999237104,7,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,22,500,0.5,True,True,False,0.5,0.005042264998337487,11,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,23,500,0.5,True,True,False,0.5,0.00474406100147462,10,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,23,500,0.5,True,True,False,0.5,0.004120601999602513,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,23,600,0.6,True,True,False,0.4,0.0039068020014383364,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,23,500,0.5,True,True,False,0.5,0.004121526999369962,8,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,24,500,0.5,True,True,False,0.5,0.004427658001077361,9,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,24,500,0.5,True,True,False,0.5,0.004432305999216624,9,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,24,600,0.6,True,True,False,0.4,0.0035949369994341396,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,24,500,0.5,True,True,False,0.5,0.004313680999985081,8,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,25,500,0.5,True,True,False,0.5,0.005052312999396236,11,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,25,500,0.5,True,True,False,0.5,0.0038067929999670014,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,25,600,0.6,True,True,False,0.4,0.003964097000789479,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,25,500,0.5,True,True,False,0.5,0.0035101360008411575,6,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,26,500,0.5,True,True,False,0.5,0.004744951000247966,10,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,26,500,0.5,True,True,False,0.5,0.004113933000553516,8,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,26,600,0.6,True,True,False,0.4,0.0035783139992418,5,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,26,500,0.5,True,True,False,0.5,0.0038089690006017918,7,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,27,500,0.5,True,True,False,0.5,0.0035439999992377125,6,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,27,500,0.5,True,True,False,0.5,0.0032032510007411474,5,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,27,600,0.6,True,True,False,0.4,0.002942617998996866,3,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,27,500,0.5,True,True,False,0.5,0.00320957399890176,5,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,28,500,0.5,True,True,False,0.5,0.00474046799899952,10,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,28,500,0.5,True,True,False,0.5,0.0038341930012393277,7,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,28,600,0.6,True,True,False,0.4,0.003899663000993314,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,28,500,0.5,True,True,False,0.5,0.003529481000441592,6,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,29,500,0.5,False,False,False,0.0,0.03919343300003675,120,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,29,500,0.5,True,True,False,0.5,0.010645749998730025,29,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,29,600,0.6,True,True,False,0.4,0.003939687998354202,6,uniform,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,29,500,0.5,True,True,False,0.5,0.004444365000381367,9,aware-pipeline,3,1
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,30,500,0.5,True,True,False,0.5,0.0038448520008387277,7,uniform,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,30,500,0.5,True,True,False,0.5,0.003521230000842479,6,aware-pipeline,3,0
LDPC,1000,6%,0.0635483870967742,0.06559139784946237,30,600,0.6,True,True,False,0.4,0.0032670649998181034,4,uniform,3,1
