method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
LDPC,256,1%,0.009699942551593089,0.01082753286929621,37,48,0.1875,True,True,False,0.8125,0.00020515200048976112,3
GRAND,256,1%,0.009699942551593089,0.01082753286929621,37,39,0.15234375,False,False,False,0.0,0.33423636099996656,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,38,48,0.1875,True,True,False,0.8125,0.0005141000001458451,6
GRAND,256,1%,0.009699942551593089,0.01082753286929621,38,39,0.15234375,False,False,False,0.0,0.3354012079998938,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,39,48,0.1875,True,True,False,0.8125,0.0001871069998742314,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,39,39,0.15234375,True,True,False,0.84765625,2.785399919957854e-05,1
LDPC,256,1%,0.009699942551593089,0.01082753286929621,40,48,0.1875,True,True,False,0.8125,0.0001177929998448235,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,40,39,0.15234375,True,True,False,0.84765625,0.0022836889993413934,12531
LDPC,256,1%,0.009699942551593089,0.01082753286929621,41,48,0.1875,False,False,False,0.0,0.005155132000254525,120
GRAND,256,1%,0.009699942551593089,0.01082753286929621,41,39,0.15234375,False,False,False,0.0,0.33390603699990606,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,42,48,0.1875,True,True,False,0.8125,0.00021367099998315098,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,42,39,0.15234375,True,True,False,0.84765625,0.004237019999891345,24351
LDPC,256,1%,0.009699942551593089,0.01082753286929621,43,48,0.1875,True,True,False,0.8125,0.00014638199991168221,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,43,39,0.15234375,True,True,False,0.84765625,2.788399979181122e-05,36
LDPC,256,1%,0.009699942551593089,0.01082753286929621,44,48,0.1875,False,False,False,0.0,0.0051406009997663205,120
GRAND,256,1%,0.009699942551593089,0.01082753286929621,44,39,0.15234375,False,False,False,0.0,0.3342856999997821,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,45,48,0.1875,False,False,False,0.0,0.005301889999827836,120
GRAND,256,1%,0.009699942551593089,0.01082753286929621,45,39,0.15234375,False,False,False,0.0,0.33554164899942407,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,46,48,0.1875,True,True,False,0.8125,0.00026143600007344503,2
GRAND,256,1%,0.009699942551593089,0.01082753286929621,46,39,0.15234375,True,True,False,0.84765625,0.004598417999659432,26827
LDPC,256,1%,0.009699942551593089,0.01082753286929621,47,48,0.1875,True,True,False,0.8125,0.0003234750001865905,4
GRAND,256,1%,0.009699942551593089,0.01082753286929621,47,39,0.15234375,False,False,False,0.0,0.3345340109999597,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,48,48,0.1875,True,True,False,0.8125,0.0003213800000594347,3
GRAND,256,1%,0.009699942551593089,0.01082753286929621,48,39,0.15234375,False,False,False,0.0,0.34869990999959555,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,49,48,0.1875,True,True,False,0.8125,0.00038201900042622583,4
GRAND,256,1%,0.009699942551593089,0.01082753286929621,49,39,0.15234375,True,True,False,0.84765625,0.002438299000459665,13972
LDPC,256,1%,0.009699942551593089,0.01082753286929621,50,48,0.1875,True,True,False,0.8125,0.00021260599987726891,3
GRAND,256,1%,0.009699942551593089,0.01082753286929621,50,39,0.15234375,True,True,False,0.84765625,0.14156812999954127,845967
LDPC,256,1%,0.009699942551593089,0.01082753286929621,51,48,0.1875,True,True,False,0.8125,0.0003729370000655763,5
GRAND,256,1%,0.009699942551593089,0.01082753286929621,51,39,0.15234375,False,False,False,0.0,0.3498189629999615,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,52,48,0.1875,True,True,False,0.8125,0.00021305199970811373,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,52,39,0.15234375,True,True,False,0.84765625,2.8938000468770042e-05,1
LDPC,256,1%,0.009699942551593089,0.01082753286929621,53,48,0.1875,False,False,False,0.0,0.005168480999600433,120
GRAND,256,1%,0.009699942551593089,0.01082753286929621,53,39,0.15234375,False,False,False,0.0,0.3342777339994427,2000000
LDPC,256,1%,0.009699942551593089,0.01082753286929621,54,48,0.1875,True,True,False,0.8125,0.0002381980002610362,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,54,39,0.15234375,True,True,False,0.84765625,0.002870667999559373,16729
LDPC,256,1%,0.009699942551593089,0.01082753286929621,55,48,0.1875,True,True,False,0.8125,0.00013667200073541608,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,55,39,0.15234375,True,True,False,0.84765625,0.0009708699999464443,5609
LDPC,256,1%,0.009699942551593089,0.01082753286929621,56,48,0.1875,False,False,False,0.0,0.005172587999368261,120
GRAND,256,1%,0.009699942551593089,0.01082753286929621,56,39,0.15234375,True,True,False,0.84765625,0.10326642699965305,615763
LDPC,256,1%,0.009699942551593089,0.01082753286929621,57,48,0.1875,True,True,False,0.8125,0.0001725550000628573,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,57,39,0.15234375,True,True,False,0.84765625,2.7074000172433443e-05,1
LDPC,256,1%,0.009699942551593089,0.01082753286929621,58,48,0.1875,True,True,False,0.8125,0.00011543799973878777,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,58,39,0.15234375,True,True,False,0.84765625,0.05920097199941665,354158
LDPC,256,1%,0.009699942551593089,0.01082753286929621,59,48,0.1875,True,True,False,0.8125,0.00013997199948789785,1
GRAND,256,1%,0.009699942551593089,0.01082753286929621,59,39,0.15234375,True,True,False,0.84765625,7.29729999875417e-05,232
LDPC,384,1%,0.009699942551593089,0.01082753286929621,0,72,0.1875,True,True,False,0.8125,0.00020683399998233654,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,0,50,0.13020833333333334,True,True,False,0.8697916666666666,9.309200049756328e-05,364
LDPC,384,1%,0.009699942551593089,0.01082753286929621,1,72,0.1875,True,True,False,0.8125,0.00019738399987545563,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,1,50,0.13020833333333334,True,True,False,0.8697916666666666,2.769900038401829e-05,1
LDPC,384,1%,0.009699942551593089,0.01082753286929621,2,72,0.1875,True,True,False,0.8125,0.00018495799940865254,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,2,50,0.13020833333333334,True,True,False,0.8697916666666666,0.00627183899996453,36676
LDPC,384,1%,0.009699942551593089,0.01082753286929621,3,72,0.1875,True,True,False,0.8125,0.0003928460000679479,4
GRAND,384,1%,0.009699942551593089,0.01082753286929621,3,50,0.13020833333333334,False,False,False,0.0,0.3527108779999253,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,4,72,0.1875,True,True,False,0.8125,0.0003509420002956176,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,4,50,0.13020833333333334,True,True,False,0.8697916666666666,0.0001701439996395493,352
LDPC,384,1%,0.009699942551593089,0.01082753286929621,5,72,0.1875,True,True,False,0.8125,0.000818647000414785,11
GRAND,384,1%,0.009699942551593089,0.01082753286929621,5,50,0.13020833333333334,False,False,False,0.0,0.34460930800014467,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,6,72,0.1875,True,True,False,0.8125,0.00033826700018835254,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,6,50,0.13020833333333334,True,True,False,0.8697916666666666,0.00012094600060663652,353
LDPC,384,1%,0.009699942551593089,0.01082753286929621,7,72,0.1875,True,True,False,0.8125,0.000192383000467089,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,7,50,0.13020833333333334,True,True,False,0.8697916666666666,0.20701038999959565,1186970
LDPC,384,1%,0.009699942551593089,0.01082753286929621,8,72,0.1875,False,False,False,0.0,0.007255989999976009,120
GRAND,384,1%,0.009699942551593089,0.01082753286929621,8,50,0.13020833333333334,False,False,False,0.0,0.3630319840003722,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,9,72,0.1875,True,True,False,0.8125,0.000263115000052494,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,9,50,0.13020833333333334,False,False,False,0.0,0.35481282499949884,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,10,72,0.1875,True,True,False,0.8125,0.00028546800058393274,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,10,50,0.13020833333333334,False,False,False,0.0,0.36229987800015806,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,11,72,0.1875,True,True,False,0.8125,0.0004904979996354086,3
GRAND,384,1%,0.009699942551593089,0.01082753286929621,11,50,0.13020833333333334,False,False,False,0.0,0.34639412999968044,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,12,72,0.1875,True,True,False,0.8125,0.000312330000269867,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,12,50,0.13020833333333334,True,True,False,0.8697916666666666,8.929199975682423e-05,257
LDPC,384,1%,0.009699942551593089,0.01082753286929621,13,72,0.1875,True,True,False,0.8125,0.00019902700023521902,1
