method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant
GRAND,96,2%,0.020262271195701665,0.020264116575591986,18,30,0.3125,True,True,False,0.6875,0.00045002200022281613,985,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,19,28,0.2916666666666667,True,True,False,0.7083333333333334,3.1322000722866505e-05,30,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,20,30,0.3125,True,True,False,0.6875,0.000467586000013398,1010,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,21,31,0.3229166666666667,True,True,False,0.6770833333333334,2.5459999960730784e-05,8,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,22,29,0.3020833333333333,True,True,False,0.6979166666666666,0.00010518199997022748,198,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,23,30,0.3125,True,True,False,0.6875,3.085699972871225e-05,31,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,24,30,0.3125,True,True,False,0.6875,2.4267999833682552e-05,14,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,25,31,0.3229166666666667,True,True,False,0.6770833333333334,0.0006595029999516555,1418,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,26,31,0.3229166666666667,True,True,False,0.6770833333333334,0.011496271999931196,24673,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,27,30,0.3125,False,False,False,0.0,0.8852652909999961,2000000,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,28,30,0.3125,True,True,False,0.6875,0.0007650620000276831,1774,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,29,30,0.3125,True,True,False,0.6875,0.0003680439995150664,827,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,30,29,0.3020833333333333,True,True,False,0.6979166666666666,0.37179692100016837,850024,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,31,29,0.3020833333333333,True,True,False,0.6979166666666666,7.376600024144864e-05,82,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,32,28,0.2916666666666667,True,True,False,0.7083333333333334,3.297300008853199e-05,10,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,33,29,0.3020833333333333,True,True,False,0.6979166666666666,1.9522000002325512e-05,1,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,34,31,0.3229166666666667,True,True,False,0.6770833333333334,0.01638633799939271,33259,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,35,29,0.3020833333333333,True,True,False,0.6979166666666666,0.005404673000157345,11967,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,36,30,0.3125,True,True,False,0.6875,0.0013109609999446548,3044,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,37,27,0.28125,True,True,False,0.71875,3.91630001104204e-05,30,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,38,29,0.3020833333333333,True,True,False,0.6979166666666666,3.330199979245663e-05,25,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,39,30,0.3125,True,True,False,0.6875,2.0079000023542903e-05,1,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,40,29,0.3020833333333333,True,True,False,0.6979166666666666,0.032777358000203094,70039,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,41,29,0.3020833333333333,True,True,False,0.6979166666666666,4.225200063956436e-05,34,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,42,30,0.3125,True,True,False,0.6875,0.02592389900019043,52523,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,43,30,0.3125,True,True,False,0.6875,5.4555000133404974e-05,31,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,44,30,0.3125,True,True,False,0.6875,0.011034111000299163,20680,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,45,29,0.3020833333333333,True,True,False,0.6979166666666666,3.306100006739143e-05,14,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,46,29,0.3020833333333333,True,True,False,0.6979166666666666,0.006259653999222792,12217,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,47,29,0.3020833333333333,True,True,False,0.6979166666666666,2.549700002418831e-05,1,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,48,28,0.2916666666666667,True,True,False,0.7083333333333334,0.0015498100001423154,3058,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,49,31,0.3229166666666667,True,True,False,0.6770833333333334,0.0009254229998987284,1558,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,50,30,0.3125,True,True,False,0.6875,4.618499951902777e-05,49,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,51,30,0.3125,True,True,False,0.6875,4.776700006914325e-05,49,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,52,30,0.3125,True,True,False,0.6875,2.68300000243471e-05,6,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,53,31,0.3229166666666667,True,True,False,0.6770833333333334,0.0018212730001323507,3028,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,54,29,0.3020833333333333,True,True,False,0.6979166666666666,0.13431749699975626,252398,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,55,30,0.3125,True,True,False,0.6875,3.531499987730058e-05,1,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,56,30,0.3125,True,True,False,0.6875,3.83890001103282e-05,31,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,57,29,0.3020833333333333,True,True,False,0.6979166666666666,0.0003912330003004172,761,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,58,28,0.2916666666666667,True,True,False,0.7083333333333334,0.0015352290001828806,3190,aware
GRAND,96,2%,0.020262271195701665,0.020264116575591986,59,31,0.3229166666666667,True,True,False,0.6770833333333334,2.5022000045282766e-05,1,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,0,34,0.265625,True,True,False,0.734375,0.33649547700042604,609369,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,1,33,0.2578125,True,True,False,0.7421875,5.615600002784049e-05,16,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,2,36,0.28125,False,False,False,0.0,1.0297033609995196,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,3,33,0.2578125,True,True,False,0.7421875,0.23719604300003994,458027,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,4,34,0.265625,True,True,False,0.734375,4.523100051301299e-05,1,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,5,35,0.2734375,False,False,False,0.0,1.0379481549998673,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,6,35,0.2734375,True,True,False,0.7265625,4.3228999857092276e-05,1,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,7,32,0.25,True,True,False,0.75,4.521200025919825e-05,22,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,8,32,0.25,True,True,False,0.75,0.003341017999446194,6703,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,9,32,0.25,True,True,False,0.75,0.007899422999798844,15117,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,10,34,0.265625,False,False,False,0.0,1.0243994219999877,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,11,35,0.2734375,True,True,False,0.7265625,0.03975995100063301,74332,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,12,36,0.28125,True,True,False,0.71875,0.0004328540007918491,464,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,13,34,0.265625,True,True,False,0.734375,6.441299956350122e-05,71,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,14,34,0.265625,True,True,False,0.734375,0.010880901000746235,21620,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,15,34,0.265625,True,True,False,0.734375,0.008346570999492542,16643,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,16,34,0.265625,True,True,False,0.734375,2.6695999622461386e-05,1,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,17,36,0.28125,False,False,False,0.0,1.047970749000342,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,18,32,0.25,True,True,False,0.75,0.12488233399926685,256695,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,19,34,0.265625,True,True,False,0.734375,0.05915867400017305,128966,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,20,34,0.265625,True,True,False,0.734375,0.3600084970003081,746120,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,21,34,0.265625,True,True,False,0.734375,0.0034731800005829427,7543,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,22,33,0.2578125,True,True,False,0.7421875,0.05891965200044069,125611,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,23,33,0.2578125,False,False,False,0.0,1.036806641000112,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,24,33,0.2578125,True,True,False,0.7421875,5.0322000788582955e-05,1,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,25,33,0.2578125,True,True,False,0.7421875,0.0004729150005005067,871,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,26,34,0.265625,True,True,False,0.734375,0.4889295620005214,921180,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,27,34,0.265625,False,False,False,0.0,1.1093848620002973,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,28,34,0.265625,True,True,False,0.734375,5.649800004903227e-05,12,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,29,34,0.265625,True,True,False,0.734375,0.755406731000221,1441697,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,30,32,0.25,True,True,False,0.75,7.577899941679789e-05,54,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,31,32,0.25,True,True,False,0.75,4.184099998383317e-05,29,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,32,34,0.265625,False,False,False,0.0,0.9951263359998848,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,33,34,0.265625,True,True,False,0.734375,0.0010528220000196598,1934,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,34,31,0.2421875,False,False,False,0.0,1.1034702720007772,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,35,34,0.265625,True,True,False,0.734375,0.024666016999617568,49841,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,36,33,0.2578125,True,True,False,0.7421875,0.0009297050000895979,1843,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,37,34,0.265625,True,True,False,0.734375,5.92480000705109e-05,69,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,38,35,0.2734375,True,True,False,0.7265625,0.009481303000029584,19369,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,39,34,0.265625,True,True,False,0.734375,0.001087603000087256,2101,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,40,34,0.265625,True,True,False,0.734375,0.0006362579997585271,1250,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,41,33,0.2578125,True,True,False,0.7421875,2.4807999579934403e-05,1,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,42,35,0.2734375,True,True,False,0.7265625,0.02145100200050365,41933,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,43,34,0.265625,True,True,False,0.734375,0.0046081150003374205,9356,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,44,34,0.265625,True,True,False,0.734375,0.02686827599973185,54260,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,45,36,0.28125,True,True,False,0.71875,0.03589225800078566,74096,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,46,33,0.2578125,True,True,False,0.7421875,8.602700017945608e-05,98,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,47,34,0.265625,True,True,False,0.734375,0.0003179870000167284,628,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,48,33,0.2578125,True,True,False,0.7421875,2.932900042651454e-05,6,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,49,34,0.265625,True,True,False,0.734375,4.6145999476721045e-05,42,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,50,32,0.25,True,True,False,0.75,0.022700730999531515,44707,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,51,32,0.25,False,False,False,0.0,1.0897353600003044,2000000,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,52,33,0.2578125,True,True,False,0.7421875,0.0022407870001188712,4734,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,53,35,0.2734375,True,True,False,0.7265625,0.029503270999157394,59722,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,54,33,0.2578125,True,True,False,0.7421875,3.773300068132812e-05,2,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,55,34,0.265625,True,True,False,0.734375,0.002921090999734588,6085,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,56,31,0.2421875,True,True,False,0.7578125,5.067900019639637e-05,45,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,57,34,0.265625,True,True,False,0.734375,5.408899960457347e-05,51,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,58,31,0.2421875,True,True,False,0.7578125,0.06478384900037781,116161,aware
GRAND,128,2%,0.020262271195701665,0.020264116575591986,59,33,0.2578125,False,False,False,0.0,1.2007568859999083,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,0,37,0.23125,True,True,False,0.76875,0.03921905799961678,75081,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,1,38,0.2375,False,False,False,0.0,1.2842750379995778,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,2,38,0.2375,True,True,False,0.7625,5.3582999498758e-05,1,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,3,37,0.23125,False,False,False,0.0,1.1446067520000724,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,4,38,0.2375,True,True,False,0.7625,5.1140999858034775e-05,1,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,5,37,0.23125,True,True,False,0.76875,9.25069998629624e-05,91,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,6,37,0.23125,True,True,False,0.76875,0.0015443719994436833,2914,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,7,37,0.23125,True,True,False,0.76875,0.04283377699994162,78521,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,8,38,0.2375,True,True,False,0.7625,1.114090765000583,1817716,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,9,39,0.24375,False,False,False,0.0,1.1153622239999095,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,10,36,0.225,False,False,False,0.0,1.2598013020005965,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,11,38,0.2375,False,False,False,0.0,1.0971879930002615,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,12,39,0.24375,True,True,False,0.75625,0.0028291209991948563,5612,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,13,36,0.225,False,False,False,0.0,1.0706297110000378,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,14,39,0.24375,False,False,False,0.0,1.091798101000677,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,15,38,0.2375,False,False,False,0.0,1.2805973719996473,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,16,36,0.225,True,True,False,0.775,0.0010275459999320447,1870,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,17,38,0.2375,True,True,False,0.7625,0.30119338300028176,589722,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,18,39,0.24375,True,True,False,0.75625,0.03456752299916843,69755,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,19,38,0.2375,True,True,False,0.7625,0.01688203399953636,34195,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,20,40,0.25,False,False,False,0.0,1.0618886980000752,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,21,36,0.225,True,True,False,0.775,0.02022716000010405,40358,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,22,39,0.24375,True,True,False,0.75625,0.053742907000014384,108571,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,23,38,0.2375,False,False,False,0.0,1.0860332379998,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,24,40,0.25,True,True,False,0.75,5.1501000598364044e-05,1,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,25,38,0.2375,True,True,False,0.7625,4.520799939200515e-05,19,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,26,37,0.23125,True,True,False,0.76875,0.0015047779997985344,3022,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,27,39,0.24375,True,True,False,0.75625,0.11440392499935115,233237,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,28,39,0.24375,True,True,False,0.75625,0.05905138500020257,117449,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,29,38,0.2375,False,False,False,0.0,1.326421918000051,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,30,38,0.2375,False,False,False,0.0,1.118408663000082,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,31,37,0.23125,True,True,False,0.76875,0.0001230510006280383,123,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,32,38,0.2375,False,False,False,0.0,1.127201240999966,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,33,37,0.23125,False,False,False,0.0,1.077817292999498,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,34,40,0.25,False,False,False,0.0,1.3000289009996777,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,35,40,0.25,True,True,False,0.75,0.21665792200019496,362869,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,36,40,0.25,True,True,False,0.75,1.0236990500006868,1847501,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,37,38,0.2375,False,False,False,0.0,1.106344956000612,2000000,aware
GRAND,160,2%,0.020262271195701665,0.020264116575591986,38,39,0.24375,False,False,False,0.0,1.0814149500001804,2000000,aware
