method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant
LDPC,1000,10%,0.10286,0.1052,22,600,0.6,True,True,False,0.4,0.022226799999771174,8,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,23,600,0.6,True,True,False,0.4,0.030266700003267033,11,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,24,600,0.6,True,True,False,0.4,0.028640199998335447,11,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,25,600,0.6,True,True,False,0.4,0.02144870000120136,8,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,26,600,0.6,True,True,False,0.4,0.029968700000608806,12,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,27,600,0.6,True,True,False,0.4,0.0350773999998637,13,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,28,600,0.6,True,True,False,0.4,0.02770529999907012,10,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,29,600,0.6,True,True,False,0.4,0.020589600000676,7,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,30,600,0.6,False,False,False,0.0,0.2559538000023167,120,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,31,600,0.6,True,True,False,0.4,0.13739690000147675,66,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,32,600,0.6,True,True,False,0.4,0.02431340000111959,10,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,33,600,0.6,True,True,False,0.4,0.03253440000116825,11,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,34,600,0.6,True,True,False,0.4,0.03374749999784399,12,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,35,600,0.6,True,True,False,0.4,0.03380420000030426,14,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,36,600,0.6,True,True,False,0.4,0.02650549999816576,9,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,37,600,0.6,True,True,False,0.4,0.03384449999794015,14,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,38,600,0.6,True,True,False,0.4,0.053556300001218915,23,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,39,600,0.6,True,True,False,0.4,0.019248599997808924,6,aware (5% sample)
LDPC,1000,10%,0.10286,0.1052,0,600,0.6,True,True,False,0.4,0.030903599999874132,9,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,1,600,0.6,True,True,False,0.4,0.06265829999756534,29,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,2,600,0.6,True,True,False,0.4,0.024076900001091417,9,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,3,600,0.6,True,True,False,0.4,0.026049500000226544,9,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,4,600,0.6,True,True,False,0.4,0.015264100002241321,5,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,5,600,0.6,True,True,False,0.4,0.03523069999937434,15,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,6,600,0.6,True,True,False,0.4,0.0189301999998861,7,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,7,600,0.6,True,True,False,0.4,0.017531099998450372,6,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,8,600,0.6,True,True,False,0.4,0.04461699999956181,20,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,9,600,0.6,True,True,False,0.4,0.022809199999755947,10,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,10,600,0.6,True,True,False,0.4,0.023646699999517296,7,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,11,600,0.6,True,True,False,0.4,0.016575000001466833,5,aware (20% sample)
