method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
GRAND,96,1%,0.009229349330872173,0.009615384615384616,46,24,0.25,True,True,False,0.75,0.0002196100003857282,717
LDPC,96,1%,0.009229349330872173,0.009615384615384616,47,36,0.375,True,True,False,0.625,0.00010189299973717425,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,47,24,0.25,True,True,False,0.75,1.623600019229343e-05,1
LDPC,96,1%,0.009229349330872173,0.009615384615384616,48,36,0.375,True,True,False,0.625,9.834199954639189e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,48,24,0.25,True,True,False,0.75,3.268799991928972e-05,49
LDPC,96,1%,0.009229349330872173,0.009615384615384616,49,36,0.375,True,True,False,0.625,9.797499933483778e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,49,24,0.25,True,True,False,0.75,1.6281999705825e-05,1
LDPC,96,1%,0.009229349330872173,0.009615384615384616,50,36,0.375,True,True,False,0.625,9.721700007503387e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,50,24,0.25,True,True,False,0.75,1.5833000361453742e-05,1
LDPC,96,1%,0.009229349330872173,0.009615384615384616,51,36,0.375,True,True,False,0.625,9.535499975754647e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,51,24,0.25,True,True,False,0.75,1.6022999261622317e-05,1
LDPC,96,1%,0.009229349330872173,0.009615384615384616,52,36,0.375,True,True,False,0.625,9.988900001189904e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,52,24,0.25,True,True,False,0.75,2.9634000384248793e-05,37
LDPC,96,1%,0.009229349330872173,0.009615384615384616,53,36,0.375,True,True,False,0.625,9.73109999904409e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,53,24,0.25,True,True,False,0.75,4.2549000681901816e-05,82
LDPC,96,1%,0.009229349330872173,0.009615384615384616,54,36,0.375,True,True,False,0.625,9.677100024418905e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,54,24,0.25,True,True,False,0.75,1.663900002313312e-05,1
LDPC,96,1%,0.009229349330872173,0.009615384615384616,55,36,0.375,True,True,False,0.625,9.629000032873591e-05,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,55,24,0.25,True,True,False,0.75,0.0011742910000975826,4042
LDPC,96,1%,0.009229349330872173,0.009615384615384616,56,36,0.375,True,True,False,0.625,0.000128259999655711,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,56,24,0.25,True,True,False,0.75,0.0005059229997641523,1632
LDPC,96,1%,0.009229349330872173,0.009615384615384616,57,36,0.375,True,True,False,0.625,0.00010519799980102107,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,57,24,0.25,True,True,False,0.75,4.799599992111325e-05,96
LDPC,96,1%,0.009229349330872173,0.009615384615384616,58,36,0.375,True,True,False,0.625,0.00010670699975889875,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,58,24,0.25,True,True,False,0.75,2.0972000129404478e-05,4
LDPC,96,1%,0.009229349330872173,0.009615384615384616,59,36,0.375,True,True,False,0.625,0.00010369000028731534,1
GRAND,96,1%,0.009229349330872173,0.009615384615384616,59,24,0.25,True,True,False,0.75,4.888300009042723e-05,94
LDPC,128,1%,0.009229349330872173,0.009615384615384616,0,48,0.375,True,True,False,0.625,0.00013738199959334452,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,0,27,0.2109375,True,True,False,0.7890625,2.214899996033637e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,1,48,0.375,True,True,False,0.625,0.00013806799961457727,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,1,27,0.2109375,True,True,False,0.7890625,1.9410000277275685e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,2,48,0.375,True,True,False,0.625,0.00013043899980402784,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,2,27,0.2109375,True,True,False,0.7890625,0.001335562000349455,4302
LDPC,128,1%,0.009229349330872173,0.009615384615384616,3,48,0.375,True,True,False,0.625,0.00016816799961816287,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,3,27,0.2109375,True,True,False,0.7890625,2.9548999918915797e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,4,48,0.375,True,True,False,0.625,0.0001287299992327462,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,4,27,0.2109375,True,True,False,0.7890625,3.01650006804266e-05,26
LDPC,128,1%,0.009229349330872173,0.009615384615384616,5,48,0.375,True,True,False,0.625,0.00012743099978251848,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,5,27,0.2109375,True,True,False,0.7890625,3.6825999814027455e-05,49
LDPC,128,1%,0.009229349330872173,0.009615384615384616,6,48,0.375,True,True,False,0.625,0.0001280149999729474,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,6,27,0.2109375,True,True,False,0.7890625,5.503899956238456e-05,106
LDPC,128,1%,0.009229349330872173,0.009615384615384616,7,48,0.375,True,True,False,0.625,0.00012853199950768612,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,7,27,0.2109375,True,True,False,0.7890625,4.183900000498397e-05,67
LDPC,128,1%,0.009229349330872173,0.009615384615384616,8,48,0.375,True,True,False,0.625,0.00012806399990950013,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,8,27,0.2109375,True,True,False,0.7890625,4.5742000111204106e-05,81
LDPC,128,1%,0.009229349330872173,0.009615384615384616,9,48,0.375,True,True,False,0.625,0.0001276399998459965,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,9,27,0.2109375,True,True,False,0.7890625,6.6927000261785e-05,121
LDPC,128,1%,0.009229349330872173,0.009615384615384616,10,48,0.375,True,True,False,0.625,0.0001284870004383265,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,10,27,0.2109375,True,True,False,0.7890625,0.09121610700003657,309446
LDPC,128,1%,0.009229349330872173,0.009615384615384616,11,48,0.375,True,True,False,0.625,0.0002882679991671466,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,11,27,0.2109375,True,True,False,0.7890625,5.1267000344523694e-05,10
LDPC,128,1%,0.009229349330872173,0.009615384615384616,12,48,0.375,True,True,False,0.625,0.0002738129996942007,3
GRAND,128,1%,0.009229349330872173,0.009615384615384616,12,27,0.2109375,True,True,False,0.7890625,0.0009448949995203293,3002
LDPC,128,1%,0.009229349330872173,0.009615384615384616,13,48,0.375,True,True,False,0.625,0.00022179500047059264,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,13,27,0.2109375,True,True,False,0.7890625,2.3444999897037633e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,14,48,0.375,True,True,False,0.625,0.00013982600012241164,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,14,27,0.2109375,True,True,False,0.7890625,2.026899983320618e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,15,48,0.375,True,True,False,0.625,0.0001371019998259726,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,15,27,0.2109375,True,True,False,0.7890625,2.0057000256201718e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,16,48,0.375,True,True,False,0.625,0.00013043899980402784,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,16,27,0.2109375,True,True,False,0.7890625,1.930599955812795e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,17,48,0.375,True,True,False,0.625,0.0001306669992118259,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,17,27,0.2109375,True,True,False,0.7890625,1.994299964280799e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,18,48,0.375,True,True,False,0.625,0.00013059699995210394,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,18,27,0.2109375,True,True,False,0.7890625,2.9787999665131792e-05,14
LDPC,128,1%,0.009229349330872173,0.009615384615384616,19,48,0.375,True,True,False,0.625,0.00012907099971926073,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,19,27,0.2109375,True,True,False,0.7890625,0.0017549139993207064,5642
LDPC,128,1%,0.009229349330872173,0.009615384615384616,20,48,0.375,True,True,False,0.625,0.0001803860004656599,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,20,27,0.2109375,True,True,False,0.7890625,2.918700010923203e-05,18
LDPC,128,1%,0.009229349330872173,0.009615384615384616,21,48,0.375,True,True,False,0.625,0.00013014500018471153,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,21,27,0.2109375,True,True,False,0.7890625,0.0014503190004688804,4638
LDPC,128,1%,0.009229349330872173,0.009615384615384616,22,48,0.375,True,True,False,0.625,0.0002639479998833849,2
GRAND,128,1%,0.009229349330872173,0.009615384615384616,22,27,0.2109375,True,True,False,0.7890625,0.0021782900003017858,7180
LDPC,128,1%,0.009229349330872173,0.009615384615384616,23,48,0.375,True,True,False,0.625,0.0001914630001920159,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,23,27,0.2109375,True,True,False,0.7890625,2.0630000108212698e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,24,48,0.375,True,True,False,0.625,0.00013101999957143562,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,24,27,0.2109375,True,True,False,0.7890625,3.5944000046583824e-05,30
LDPC,128,1%,0.009229349330872173,0.009615384615384616,25,48,0.375,True,True,False,0.625,0.0001395109993609367,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,25,27,0.2109375,True,True,False,0.7890625,0.0005960580001556082,1884
LDPC,128,1%,0.009229349330872173,0.009615384615384616,26,48,0.375,True,True,False,0.625,0.00013505300012184307,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,26,27,0.2109375,True,True,False,0.7890625,5.128599968884373e-05,100
LDPC,128,1%,0.009229349330872173,0.009615384615384616,27,48,0.375,True,True,False,0.625,0.00012823300039599417,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,27,27,0.2109375,True,True,False,0.7890625,3.2905000807659235e-05,29
LDPC,128,1%,0.009229349330872173,0.009615384615384616,28,48,0.375,True,True,False,0.625,0.00012861999948654557,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,28,27,0.2109375,True,True,False,0.7890625,5.4753999393142294e-05,86
LDPC,128,1%,0.009229349330872173,0.009615384615384616,29,48,0.375,True,True,False,0.625,0.00012714500007859897,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,29,27,0.2109375,True,True,False,0.7890625,3.476100027910434e-05,39
LDPC,128,1%,0.009229349330872173,0.009615384615384616,30,48,0.375,True,True,False,0.625,0.00012688700007856824,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,30,27,0.2109375,True,True,False,0.7890625,1.9924999833165202e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,31,48,0.375,True,True,False,0.625,0.00019025400069949683,2
GRAND,128,1%,0.009229349330872173,0.009615384615384616,31,27,0.2109375,True,True,False,0.7890625,0.021005560000048717,70008
LDPC,128,1%,0.009229349330872173,0.009615384615384616,32,48,0.375,True,True,False,0.625,0.00028538300011859974,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,32,27,0.2109375,True,True,False,0.7890625,0.002435685999444104,7526
LDPC,128,1%,0.009229349330872173,0.009615384615384616,33,48,0.375,True,True,False,0.625,0.00024435999966954114,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,33,27,0.2109375,True,True,False,0.7890625,4.7372000153700355e-05,73
LDPC,128,1%,0.009229349330872173,0.009615384615384616,34,48,0.375,True,True,False,0.625,0.00020562800000334391,2
GRAND,128,1%,0.009229349330872173,0.009615384615384616,34,27,0.2109375,True,True,False,0.7890625,0.0488485670002774,168943
LDPC,128,1%,0.009229349330872173,0.009615384615384616,35,48,0.375,True,True,False,0.625,0.00023475200032407884,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,35,27,0.2109375,True,True,False,0.7890625,5.678300021827454e-05,56
LDPC,128,1%,0.009229349330872173,0.009615384615384616,36,48,0.375,True,True,False,0.625,0.0005161219996807631,8
GRAND,128,1%,0.009229349330872173,0.009615384615384616,36,27,0.2109375,False,False,False,0.0,0.47979247600051167,2000000
LDPC,128,1%,0.009229349330872173,0.009615384615384616,37,48,0.375,True,True,False,0.625,0.00017855799978860887,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,37,27,0.2109375,True,True,False,0.7890625,2.585399943200173e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,38,48,0.375,True,True,False,0.625,9.604800015949877e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,38,27,0.2109375,True,True,False,0.7890625,1.3218999811215326e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,39,48,0.375,True,True,False,0.625,8.730300032766536e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,39,27,0.2109375,True,True,False,0.7890625,1.707499995973194e-05,5
LDPC,128,1%,0.009229349330872173,0.009615384615384616,40,48,0.375,True,True,False,0.625,8.594300015829504e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,40,27,0.2109375,True,True,False,0.7890625,2.3190000320028048e-05,41
LDPC,128,1%,0.009229349330872173,0.009615384615384616,41,48,0.375,True,True,False,0.625,8.510400039085653e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,41,27,0.2109375,True,True,False,0.7890625,0.000834176999887859,4215
LDPC,128,1%,0.009229349330872173,0.009615384615384616,42,48,0.375,True,True,False,0.625,0.00010275800013914704,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,42,27,0.2109375,True,True,False,0.7890625,1.2956999853486195e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,43,48,0.375,True,True,False,0.625,8.304000039061066e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,43,27,0.2109375,True,True,False,0.7890625,2.6047000574180856e-05,60
LDPC,128,1%,0.009229349330872173,0.009615384615384616,44,48,0.375,True,True,False,0.625,8.531799994671019e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,44,27,0.2109375,True,True,False,0.7890625,1.3269000191939995e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,45,48,0.375,True,True,False,0.625,8.291399990412174e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,45,27,0.2109375,True,True,False,0.7890625,2.2633000298810657e-05,40
LDPC,128,1%,0.009229349330872173,0.009615384615384616,46,48,0.375,True,True,False,0.625,8.400400020036614e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,46,27,0.2109375,True,True,False,0.7890625,2.0788000256288797e-05,32
LDPC,128,1%,0.009229349330872173,0.009615384615384616,47,48,0.375,True,True,False,0.625,8.28989996080054e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,47,27,0.2109375,True,True,False,0.7890625,2.7582999791775364e-05,68
LDPC,128,1%,0.009229349330872173,0.009615384615384616,48,48,0.375,True,True,False,0.625,8.332900051755132e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,48,27,0.2109375,True,True,False,0.7890625,1.2710000191873405e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,49,48,0.375,True,True,False,0.625,8.263699965027627e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,49,27,0.2109375,True,True,False,0.7890625,2.0573000256263185e-05,30
LDPC,128,1%,0.009229349330872173,0.009615384615384616,50,48,0.375,True,True,False,0.625,8.666099984111497e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,50,27,0.2109375,True,True,False,0.7890625,1.2814000001526438e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,51,48,0.375,True,True,False,0.625,8.394399992539547e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,51,27,0.2109375,True,True,False,0.7890625,3.6441000702325255e-05,111
LDPC,128,1%,0.009229349330872173,0.009615384615384616,52,48,0.375,True,True,False,0.625,8.711600003152853e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,52,27,0.2109375,True,True,False,0.7890625,2.9765999897790607e-05,77
LDPC,128,1%,0.009229349330872173,0.009615384615384616,53,48,0.375,True,True,False,0.625,8.40539996715961e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,53,27,0.2109375,True,True,False,0.7890625,1.2598000466823578e-05,1
LDPC,128,1%,0.009229349330872173,0.009615384615384616,54,48,0.375,True,True,False,0.625,8.262400024250383e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,54,27,0.2109375,True,True,False,0.7890625,1.5018000340205617e-05,3
LDPC,128,1%,0.009229349330872173,0.009615384615384616,55,48,0.375,True,True,False,0.625,8.457599960820517e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,55,27,0.2109375,True,True,False,0.7890625,2.1763000404462218e-05,35
LDPC,128,1%,0.009229349330872173,0.009615384615384616,56,48,0.375,True,True,False,0.625,8.316399998875568e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,56,27,0.2109375,True,True,False,0.7890625,3.899999956047395e-05,126
LDPC,128,1%,0.009229349330872173,0.009615384615384616,57,48,0.375,True,True,False,0.625,8.348900064447662e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,57,27,0.2109375,True,True,False,0.7890625,3.280400051153265e-05,94
LDPC,128,1%,0.009229349330872173,0.009615384615384616,58,48,0.375,True,True,False,0.625,8.476600032736314e-05,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,58,27,0.2109375,True,True,False,0.7890625,0.000987183000688674,4979
LDPC,128,1%,0.009229349330872173,0.009615384615384616,59,48,0.375,True,True,False,0.625,0.00010280100013915217,1
GRAND,128,1%,0.009229349330872173,0.009615384615384616,59,27,0.2109375,True,True,False,0.7890625,0.0008626300004834775,4012
LDPC,16,2%,0.019996923550223044,0.01730769230769231,0,3,0.1875,True,True,False,0.8125,0.00012473599963414017,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,0,16,1.0,True,True,False,0.0,1.9952000002376735e-05,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,1,3,0.1875,True,True,False,0.8125,5.209900064073736e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,1,16,1.0,True,True,False,0.0,8.334000085596927e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,2,3,0.1875,True,True,False,0.8125,4.326900034357095e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,2,16,1.0,True,True,False,0.0,8.100000741251279e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,3,3,0.1875,True,False,True,0.0,3.995199949713424e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,3,16,1.0,True,True,False,0.0,3.556299998308532e-05,106
LDPC,16,2%,0.019996923550223044,0.01730769230769231,4,3,0.1875,True,True,False,0.8125,4.3185000322409905e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,4,16,1.0,True,True,False,0.0,8.366999281861354e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,5,3,0.1875,True,True,False,0.8125,3.814899991994025e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,5,16,1.0,True,True,False,0.0,8.085999979812186e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,6,3,0.1875,True,True,False,0.8125,3.7526000596699305e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,6,16,1.0,True,True,False,0.0,7.949999599077273e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,7,3,0.1875,True,False,True,0.0,3.732900040631648e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,7,16,1.0,True,True,False,0.0,2.8677999580395408e-05,86
LDPC,16,2%,0.019996923550223044,0.01730769230769231,8,3,0.1875,False,False,False,0.0,0.0022168410005178885,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,8,16,1.0,True,True,False,0.0,1.3748000128543936e-05,13
LDPC,16,2%,0.019996923550223044,0.01730769230769231,9,3,0.1875,True,True,False,0.8125,3.877300059684785e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,9,16,1.0,True,True,False,0.0,7.489000381610822e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,10,3,0.1875,True,False,True,0.0,3.5613999898487236e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,10,16,1.0,True,True,False,0.0,2.7774000045610592e-05,100
LDPC,16,2%,0.019996923550223044,0.01730769230769231,11,3,0.1875,True,True,False,0.8125,3.461599953880068e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,11,16,1.0,True,True,False,0.0,7.038999683572911e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,12,3,0.1875,True,True,False,0.8125,3.3755999538698234e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,12,16,1.0,True,True,False,0.0,9.116000001085922e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,13,3,0.1875,True,True,False,0.8125,3.41989998560166e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,13,16,1.0,True,True,False,0.0,6.883999958517961e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,14,3,0.1875,False,False,False,0.0,0.0021031180003774352,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,14,16,1.0,True,True,False,0.0,1.1945000551349949e-05,12
LDPC,16,2%,0.019996923550223044,0.01730769230769231,15,3,0.1875,True,True,False,0.8125,3.4822999623429496e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,15,16,1.0,True,True,False,0.0,6.774999746994581e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,16,3,0.1875,True,True,False,0.8125,3.376699987711618e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,16,16,1.0,True,True,False,0.0,6.638000741077121e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,17,3,0.1875,True,False,True,0.0,3.3024000003933907e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,17,16,1.0,True,True,False,0.0,2.024200057348935e-05,61
LDPC,16,2%,0.019996923550223044,0.01730769230769231,18,3,0.1875,False,False,False,0.0,0.002077754999845638,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,18,16,1.0,True,True,False,0.0,8.65299989527557e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,19,3,0.1875,True,True,False,0.8125,3.398899934836663e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,19,16,1.0,True,True,False,0.0,6.862999725854024e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,20,3,0.1875,True,True,False,0.8125,3.2963000194285996e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,20,16,1.0,True,True,False,0.0,6.774999746994581e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,21,3,0.1875,False,False,False,0.0,0.0021195469998929184,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,21,16,1.0,True,True,False,0.0,1.1881999853358138e-05,5
LDPC,16,2%,0.019996923550223044,0.01730769230769231,22,3,0.1875,False,False,False,0.0,0.002079787999718974,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,22,16,1.0,True,True,False,0.0,9.733000297273975e-06,4
LDPC,16,2%,0.019996923550223044,0.01730769230769231,23,3,0.1875,True,True,False,0.8125,3.32689996866975e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,23,16,1.0,True,True,False,0.0,6.844999916211236e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,24,3,0.1875,False,False,False,0.0,0.002081004000501707,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,24,16,1.0,True,True,False,0.0,1.1269999959040433e-05,12
LDPC,16,2%,0.019996923550223044,0.01730769230769231,25,3,0.1875,True,True,False,0.8125,3.423300040594768e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,25,16,1.0,True,True,False,0.0,6.883999958517961e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,26,3,0.1875,True,False,True,0.0,3.236500015191268e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,26,16,1.0,True,True,False,0.0,2.2852999791211914e-05,78
LDPC,16,2%,0.019996923550223044,0.01730769230769231,27,3,0.1875,False,False,False,0.0,0.0020814089994019014,120
GRAND,16,2%,0.019996923550223044,0.01730769230769231,27,16,1.0,True,True,False,0.0,1.0519999705138616e-05,10
LDPC,16,2%,0.019996923550223044,0.01730769230769231,28,3,0.1875,True,True,False,0.8125,3.443300010985695e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,28,16,1.0,True,True,False,0.0,6.9509997047134675e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,29,3,0.1875,True,True,False,0.8125,3.269300032116007e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,29,16,1.0,True,True,False,0.0,6.6200000219396316e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,30,3,0.1875,True,True,False,0.8125,3.214600019418867e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,30,16,1.0,True,True,False,0.0,6.642999323958065e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,31,3,0.1875,True,True,False,0.8125,3.147699953842675e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,31,16,1.0,True,True,False,0.0,6.766999831597786e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,32,3,0.1875,True,True,False,0.8125,3.210300019418355e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,32,16,1.0,True,True,False,0.0,6.473000212281477e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,33,3,0.1875,True,True,False,0.8125,3.5818000469589606e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,33,16,1.0,True,True,False,0.0,7.341000127780717e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,34,3,0.1875,True,True,False,0.8125,3.372999981365865e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,34,16,1.0,True,True,False,0.0,7.542999810539186e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,35,3,0.1875,True,True,False,0.8125,3.3149999580928124e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,35,16,1.0,True,True,False,0.0,7.500999345211312e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,36,3,0.1875,True,True,False,0.8125,3.129400010948302e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,36,16,1.0,True,True,False,0.0,6.961000508454163e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,37,3,0.1875,True,True,False,0.8125,3.2251000448013656e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,37,16,1.0,True,True,False,0.0,6.7339997258386575e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,38,3,0.1875,True,False,True,0.0,3.084699983446626e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,38,16,1.0,True,True,False,0.0,1.7065999600163195e-05,44
LDPC,16,2%,0.019996923550223044,0.01730769230769231,39,3,0.1875,True,True,False,0.8125,3.545199979271274e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,39,16,1.0,True,True,False,0.0,6.627000402659178e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,40,3,0.1875,True,True,False,0.8125,3.1583999771100935e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,40,16,1.0,True,True,False,0.0,6.586999916180503e-06,1
LDPC,16,2%,0.019996923550223044,0.01730769230769231,41,3,0.1875,True,True,False,0.8125,3.230299989809282e-05,1
GRAND,16,2%,0.019996923550223044,0.01730769230769231,41,16,1.0,True,True,False,0.0,6.85600025462918e-06,1
