method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant
LDPC,160,1%,0.009704415954415955,0.009704415954415955,0,32,0.2,True,True,False,0.8,0.0002842089998011943,2,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,0,32,0.2,True,True,False,0.8,0.00018086199997924268,2,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,0,29,0.18125,True,True,False,0.81875,0.0021692089994758135,12395,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,0,29,0.18125,True,True,False,0.81875,0.001568742998642847,3300,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,1,32,0.2,True,True,False,0.8,0.0001148450010077795,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,1,32,0.2,True,True,False,0.8,8.850999984133523e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,1,29,0.18125,True,True,False,0.81875,2.1957001081318595e-05,25,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,1,29,0.18125,True,True,False,0.81875,3.521799953887239e-05,14,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,2,32,0.2,True,True,False,0.8,9.582699931343086e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,2,32,0.2,True,True,False,0.8,8.663900007377379e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,2,29,0.18125,True,True,False,0.81875,3.053399996133521e-05,84,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,2,29,0.18125,True,True,False,0.81875,4.3506999645614997e-05,45,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,3,32,0.2,True,True,False,0.8,0.00018696599909162614,3,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,3,32,0.2,True,True,False,0.8,0.00016397299987147562,3,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,3,29,0.18125,True,True,False,0.81875,0.0012902290000056382,7565,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,3,28,0.175,True,True,False,0.825,0.0008870310011843685,1923,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,4,32,0.2,True,True,False,0.8,0.0001280230007978389,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,4,32,0.2,True,True,False,0.8,8.913899910112377e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,4,29,0.18125,True,True,False,0.81875,3.060999915760476e-05,73,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,4,28,0.175,True,True,False,0.825,4.20300002588192e-05,35,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,5,32,0.2,True,True,False,0.8,9.655900066718459e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,5,32,0.2,True,True,False,0.8,8.328500007337425e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,5,29,0.18125,True,True,False,0.81875,3.1486999432672746e-05,97,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,5,28,0.175,True,True,False,0.825,4.1691999285831116e-05,44,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,6,32,0.2,True,True,False,0.8,0.00017499000023235567,3,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,6,32,0.2,True,True,False,0.8,0.00019838899970636703,4,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,6,29,0.18125,True,True,False,0.81875,0.0004644269993150374,2616,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,6,29,0.18125,True,True,False,0.81875,0.0045168630003900034,10550,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,7,32,0.2,True,True,False,0.8,9.901599878503475e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,7,32,0.2,True,True,False,0.8,8.440800047537778e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,7,29,0.18125,True,True,False,0.81875,2.036200021393597e-05,14,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,7,29,0.18125,True,True,False,0.81875,3.1241999749909155e-05,10,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,8,32,0.2,True,True,False,0.8,0.00012178100041637663,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,8,32,0.2,True,True,False,0.8,8.331299977726303e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,8,29,0.18125,True,True,False,0.81875,2.7662001230055466e-05,43,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,8,29,0.18125,True,True,False,0.81875,3.622700023697689e-05,27,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,9,32,0.2,True,True,False,0.8,9.891199988487642e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,9,32,0.2,True,True,False,0.8,8.588299897382967e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,9,29,0.18125,True,True,False,0.81875,0.0001579389991093194,851,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,9,28,0.175,True,True,False,0.825,0.0038792229988757754,9173,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,10,32,0.2,True,True,False,0.8,0.00011864899897773284,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,10,32,0.2,True,True,False,0.8,8.619999971415382e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,10,29,0.18125,True,True,False,0.81875,4.4536000132211484e-05,154,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,10,28,0.175,True,True,False,0.825,5.346300167730078e-05,74,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,11,32,0.2,False,False,False,0.0,0.004441916998985107,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,11,32,0.2,False,False,False,0.0,0.004406173000461422,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,11,29,0.18125,True,True,False,0.81875,0.0017883279997477075,10694,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,11,28,0.175,True,True,False,0.825,0.001153444000010495,2662,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,12,32,0.2,True,True,False,0.8,0.0002040290000877576,3,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,12,32,0.2,True,True,False,0.8,0.00015894800162641332,3,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,12,29,0.18125,True,True,False,0.81875,0.0004905089990643319,2850,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,12,29,0.18125,True,True,False,0.81875,0.0003655239997897297,750,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,13,32,0.2,True,True,False,0.8,0.00019782399976975285,3,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,13,32,0.2,True,True,False,0.8,0.00020054500055266544,4,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,13,29,0.18125,True,True,False,0.81875,0.04491006300122535,271856,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,13,29,0.18125,True,True,False,0.81875,0.16090712000004714,376677,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,14,32,0.2,True,True,False,0.8,0.00021088399989821482,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,14,32,0.2,True,True,False,0.8,0.00010324100003344938,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,14,29,0.18125,True,True,False,0.81875,1.8721999367699027e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,14,28,0.175,True,True,False,0.825,2.715499977057334e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,15,32,0.2,True,True,False,0.8,0.00026138800058106426,5,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,15,32,0.2,True,True,False,0.8,0.0001978799991775304,4,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,15,29,0.18125,True,True,False,0.81875,0.04404199499913375,266275,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,15,29,0.18125,True,True,False,0.81875,0.018940268999358523,42616,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,16,32,0.2,False,False,False,0.0,0.0043929269995715,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,16,32,0.2,False,False,False,0.0,0.00433472199983953,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,16,29,0.18125,False,False,False,0.0,0.3491186539995397,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,16,29,0.18125,False,False,False,0.0,0.9248694910002087,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,17,32,0.2,True,True,False,0.8,0.0005900699998164782,9,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,17,32,0.2,True,True,False,0.8,0.0002539100005378714,5,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,17,29,0.18125,True,True,False,0.81875,0.0011943680001422763,6751,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,17,28,0.175,True,True,False,0.825,0.0006317589995887829,1393,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,18,32,0.2,True,True,False,0.8,0.00010199600001215003,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,18,32,0.2,True,True,False,0.8,8.753300062380731e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,18,29,0.18125,True,True,False,0.81875,2.5047998860827647e-05,46,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,18,29,0.18125,True,True,False,0.81875,3.980799920100253e-05,28,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,19,32,0.2,True,True,False,0.8,0.0029580240006907843,80,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,19,32,0.2,True,True,False,0.8,0.0016107540013763355,43,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,19,29,0.18125,False,False,False,0.0,0.3334563499993237,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,19,29,0.18125,True,True,False,0.81875,0.8943863059994328,1921303,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,20,32,0.2,False,False,False,0.0,0.004648541998903966,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,20,32,0.2,False,False,False,0.0,0.004385849999380298,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,20,29,0.18125,True,True,False,0.81875,0.0018357389999437146,10780,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,20,29,0.18125,True,True,False,0.81875,0.0014203520004230086,3059,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,21,32,0.2,True,True,False,0.8,0.00011549699956958648,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,21,32,0.2,True,True,False,0.8,9.012900045490824e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,21,29,0.18125,True,True,False,0.81875,2.858399966498837e-05,55,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,21,29,0.18125,True,True,False,0.81875,4.385799911688082e-05,27,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,22,32,0.2,True,True,False,0.8,9.775199941941537e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,22,32,0.2,True,True,False,0.8,8.449900087725837e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,22,29,0.18125,True,True,False,0.81875,1.3664001016877592e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,22,29,0.18125,True,True,False,0.81875,2.425900129310321e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,23,32,0.2,False,False,False,0.0,0.004344748998846626,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,23,32,0.2,False,False,False,0.0,0.004351701998530189,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,23,29,0.18125,False,False,False,0.0,0.3329903279991413,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,23,29,0.18125,False,False,False,0.0,0.9204653899996629,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,24,32,0.2,True,True,False,0.8,0.00024821199986035936,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,24,32,0.2,True,True,False,0.8,9.89359996310668e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,24,29,0.18125,True,True,False,0.81875,4.918500053463504e-05,43,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,24,29,0.18125,True,True,False,0.81875,9.155399857263546e-05,102,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,25,32,0.2,True,True,False,0.8,0.00010765499973786063,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,25,32,0.2,True,True,False,0.8,8.673200136399828e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,25,29,0.18125,True,True,False,0.81875,0.0004120209996472113,2379,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,25,28,0.175,True,True,False,0.825,0.00031552200016449206,633,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,26,32,0.2,False,False,False,0.0,0.004404807999890181,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,26,32,0.2,False,False,False,0.0,0.004353536000053282,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,26,29,0.18125,False,False,False,0.0,0.3309492770003999,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,26,29,0.18125,False,False,False,0.0,0.9288180769999599,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,27,32,0.2,True,True,False,0.8,0.00023017999956209678,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,27,32,0.2,True,True,False,0.8,0.0001007270002446603,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,27,29,0.18125,True,True,False,0.81875,0.000720635000106995,3987,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,27,29,0.18125,True,True,False,0.81875,0.0005630280011246214,1224,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,28,32,0.2,True,True,False,0.8,0.00011127400102850515,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,28,32,0.2,True,True,False,0.8,8.811600127955899e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,28,29,0.18125,True,True,False,0.81875,2.8790998840122484e-05,61,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,28,28,0.175,True,True,False,0.825,4.434199945535511e-05,27,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,29,32,0.2,True,True,False,0.8,0.00012742599938064814,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,29,32,0.2,True,True,False,0.8,8.438199984084349e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,29,29,0.18125,True,True,False,0.81875,1.58200000441866e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,29,28,0.175,True,True,False,0.825,2.402600148343481e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,30,32,0.2,False,False,False,0.0,0.0043716620002669515,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,30,32,0.2,False,False,False,0.0,0.004349498000010499,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,30,29,0.18125,False,False,False,0.0,0.3306766850000713,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,30,29,0.18125,False,False,False,0.0,0.9509828339996602,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,31,32,0.2,True,True,False,0.8,0.0002829119985108264,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,31,32,0.2,True,True,False,0.8,0.00011480099965410773,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,31,29,0.18125,True,True,False,0.81875,5.2536999646690674e-05,55,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,31,29,0.18125,True,True,False,0.81875,5.3093999667908065e-05,31,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,32,32,0.2,True,True,False,0.8,0.00010014799954660702,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,32,32,0.2,True,True,False,0.8,8.602300113125239e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,32,29,0.18125,True,True,False,0.81875,0.0011695440007315483,6720,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,32,29,0.18125,True,True,False,0.81875,0.003011221000633668,6903,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,33,32,0.2,True,True,False,0.8,0.00015750000056868885,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,33,32,0.2,True,True,False,0.8,8.74739998835139e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,33,29,0.18125,True,True,False,0.81875,4.7994000851758756e-05,144,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,33,29,0.18125,True,True,False,0.81875,5.810599941469263e-05,73,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,34,32,0.2,True,True,False,0.8,9.733599836181384e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,34,32,0.2,True,True,False,0.8,8.239199996751267e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,34,29,0.18125,True,True,False,0.81875,1.8079999790643342e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,34,28,0.175,True,True,False,0.825,2.3043001419864595e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,35,32,0.2,True,True,False,0.8,9.232400043401867e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,35,32,0.2,True,True,False,0.8,8.275599975604564e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,35,29,0.18125,True,True,False,0.81875,0.001657008000620408,9859,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,35,28,0.175,True,True,False,0.825,0.0008729599994694581,1993,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,36,32,0.2,True,True,False,0.8,0.00011303000064799562,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,36,32,0.2,True,True,False,0.8,9.238399979949463e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,36,29,0.18125,True,True,False,0.81875,2.4536999262636527e-05,55,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,36,29,0.18125,True,True,False,0.81875,3.599599949666299e-05,26,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,37,32,0.2,True,True,False,0.8,0.00010365200068918057,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,37,32,0.2,True,True,False,0.8,9.082200085686054e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,37,29,0.18125,True,True,False,0.81875,1.547700048831757e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,37,28,0.175,True,True,False,0.825,2.2926999008632265e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,38,32,0.2,False,False,False,0.0,0.004423496000526939,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,38,32,0.2,False,False,False,0.0,0.004403052000270691,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,38,29,0.18125,False,False,False,0.0,0.3312662469998031,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,38,28,0.175,False,False,False,0.0,0.940628957001536,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,39,32,0.2,True,True,False,0.8,0.00044337100007396657,5,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,39,32,0.2,True,True,False,0.8,0.00021279100110405125,4,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,39,29,0.18125,True,True,False,0.81875,0.05356353199931618,323327,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,39,28,0.175,True,True,False,0.825,0.02266977399995085,50739,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,40,32,0.2,True,True,False,0.8,0.00023822499861125834,4,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,40,32,0.2,True,True,False,0.8,0.00020102100097574294,4,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,40,29,0.18125,True,True,False,0.81875,0.0011536510010046186,6741,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,40,28,0.175,True,True,False,0.825,0.003512530998705188,7986,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,41,32,0.2,True,True,False,0.8,0.0022559329991054256,56,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,41,32,0.2,False,False,False,0.0,0.004401340000185883,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,41,29,0.18125,False,False,False,0.0,0.33133588199962105,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,41,29,0.18125,False,False,False,0.0,0.9517769799986127,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,42,32,0.2,True,True,False,0.8,0.0002227080003649462,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,42,32,0.2,True,True,False,0.8,9.820199920795858e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,42,29,0.18125,True,True,False,0.81875,3.0060999051784165e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,42,29,0.18125,True,True,False,0.81875,3.553500027919654e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,43,32,0.2,True,True,False,0.8,0.00022902700038684998,4,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,43,32,0.2,True,True,False,0.8,0.00019110200082650408,3,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,43,29,0.18125,True,True,False,0.81875,0.021528139001020463,111005,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,43,29,0.18125,True,True,False,0.81875,0.05961068800024805,130184,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,44,32,0.2,True,True,False,0.8,0.00019854199854307808,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,44,32,0.2,True,True,False,0.8,0.00010355700032960158,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,44,29,0.18125,True,True,False,0.81875,5.6337999922106974e-05,138,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,44,29,0.18125,True,True,False,0.81875,6.736300019838382e-05,74,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,45,32,0.2,True,True,False,0.8,0.00015254400022968184,2,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,45,32,0.2,True,True,False,0.8,0.00020739600040542427,4,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,45,29,0.18125,True,True,False,0.81875,0.05967092299943033,360339,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,45,30,0.1875,True,True,False,0.8125,0.25644040899896936,572498,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,46,32,0.2,True,True,False,0.8,0.0014647479983977973,33,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,46,32,0.2,False,False,False,0.0,0.004860230999838677,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,46,29,0.18125,True,True,False,0.81875,0.029335721999814268,176457,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,46,28,0.175,True,True,False,0.825,0.05103661800058035,112421,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,47,32,0.2,False,False,False,0.0,0.004550225999992108,120,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,47,32,0.2,False,False,False,0.0,0.004749064999487018,120,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,47,29,0.18125,False,False,False,0.0,0.3359390740006347,2000000,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,47,29,0.18125,False,False,False,0.0,0.9936810979997972,2000000,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,48,32,0.2,True,True,False,0.8,0.00024456500068481546,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,48,32,0.2,True,True,False,0.8,0.00010038999971584417,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,48,29,0.18125,True,True,False,0.81875,3.2545000067329966e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,48,29,0.18125,True,True,False,0.81875,3.491099960228894e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,49,32,0.2,True,True,False,0.8,0.00011517600069055334,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,49,32,0.2,True,True,False,0.8,8.660700041218661e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,49,29,0.18125,True,True,False,0.81875,1.3623000995721668e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,49,28,0.175,True,True,False,0.825,2.6640000214683823e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,50,32,0.2,True,True,False,0.8,9.797399980016053e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,50,32,0.2,True,True,False,0.8,8.309799886774272e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,50,29,0.18125,True,True,False,0.81875,1.6733998563722707e-05,5,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,50,29,0.18125,True,True,False,0.81875,3.078600093431305e-05,6,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,51,32,0.2,True,True,False,0.8,0.00011750199882953893,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,51,32,0.2,True,True,False,0.8,8.325599992531352e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,51,29,0.18125,True,True,False,0.81875,1.6309000784531236e-05,1,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,51,28,0.175,True,True,False,0.825,2.2057998648961075e-05,1,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,52,32,0.2,True,True,False,0.8,8.908000017981976e-05,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,52,32,0.2,True,True,False,0.8,8.147799962898716e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,52,29,0.18125,True,True,False,0.81875,4.380000063974876e-05,137,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,52,29,0.18125,True,True,False,0.81875,5.400099871621933e-05,69,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,53,32,0.2,True,True,False,0.8,0.0001755009998305468,3,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,53,32,0.2,True,True,False,0.8,0.00016074400082288776,3,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,53,29,0.18125,True,True,False,0.81875,0.0006556209991686046,3864,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,53,29,0.18125,True,True,False,0.81875,0.00047167199954856187,984,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,54,32,0.2,True,True,False,0.8,0.00014171200018608943,1,uniform
LDPC,160,1%,0.009704415954415955,0.009704415954415955,54,32,0.2,True,True,False,0.8,8.468799933325499e-05,1,aware
GRAND,160,1%,0.009704415954415955,0.009704415954415955,54,29,0.18125,True,True,False,0.81875,2.992200097651221e-05,47,uniform
GRAND,160,1%,0.009704415954415955,0.009704415954415955,54,29,0.18125,True,True,False,0.81875,4.153400004724972e-05,27,aware
LDPC,160,1%,0.009704415954415955,0.009704415954415955,55,32,0.2,True,True,False,0.8,0.0002465350007696543,5,uniform
