method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
LDPC,200,6%,0.06486860304287691,0.061625941293991085,5,120,0.6,True,True,False,0.4,0.0005377079996833345,5
GRAND,200,6%,0.06486860304287691,0.061625941293991085,5,83,0.415,False,False,False,0.0,0.40067985499990755,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,6,120,0.6,True,True,False,0.4,0.0005348819995560916,6
GRAND,200,6%,0.06486860304287691,0.061625941293991085,6,83,0.415,False,False,False,0.0,0.4393362259997957,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,7,120,0.6,True,True,False,0.4,0.0004953180005031754,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,7,83,0.415,False,False,False,0.0,0.43505375499989896,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,8,120,0.6,True,True,False,0.4,0.0005414490005932748,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,8,83,0.415,False,False,False,0.0,0.4508232150001277,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,9,120,0.6,True,True,False,0.4,0.0005768749997514533,5
GRAND,200,6%,0.06486860304287691,0.061625941293991085,9,83,0.415,False,False,False,0.0,0.4001657389999309,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,10,120,0.6,True,True,False,0.4,0.000456413999927463,4
GRAND,200,6%,0.06486860304287691,0.061625941293991085,10,83,0.415,False,False,False,0.0,0.40278772999954526,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,11,120,0.6,True,True,False,0.4,0.000540310999895155,7
GRAND,200,6%,0.06486860304287691,0.061625941293991085,11,83,0.415,False,False,False,0.0,0.3980320209993806,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,12,120,0.6,True,True,False,0.4,0.0005244639996817568,5
GRAND,200,6%,0.06486860304287691,0.061625941293991085,12,83,0.415,False,False,False,0.0,0.3745026760007022,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,13,120,0.6,True,True,False,0.4,0.0006845970001450041,9
GRAND,200,6%,0.06486860304287691,0.061625941293991085,13,83,0.415,False,False,False,0.0,0.37667068900009326,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,14,120,0.6,True,True,False,0.4,0.0008765699994910392,13
GRAND,200,6%,0.06486860304287691,0.061625941293991085,14,83,0.415,False,False,False,0.0,0.3606285850000859,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,15,120,0.6,True,True,False,0.4,0.00026297600015823264,2
GRAND,200,6%,0.06486860304287691,0.061625941293991085,15,83,0.415,False,False,False,0.0,0.3691457000004448,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,16,120,0.6,True,True,False,0.4,0.000738087000172527,10
GRAND,200,6%,0.06486860304287691,0.061625941293991085,16,83,0.415,False,False,False,0.0,0.37639065199982724,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,17,120,0.6,True,True,False,0.4,0.00036732300031872,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,17,83,0.415,False,False,False,0.0,0.36871497799984354,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,18,120,0.6,True,True,False,0.4,0.0004138450003665639,4
GRAND,200,6%,0.06486860304287691,0.061625941293991085,18,83,0.415,False,False,False,0.0,0.35682225700020354,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,19,120,0.6,True,True,False,0.4,0.0003396560005057836,2
GRAND,200,6%,0.06486860304287691,0.061625941293991085,19,83,0.415,False,False,False,0.0,0.35783522200017615,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,20,120,0.6,True,True,False,0.4,0.0003677869999592076,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,20,83,0.415,False,False,False,0.0,0.370422702999349,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,21,120,0.6,True,True,False,0.4,0.0004023870005767094,4
GRAND,200,6%,0.06486860304287691,0.061625941293991085,21,83,0.415,False,False,False,0.0,0.3806247100001201,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,22,120,0.6,True,True,False,0.4,0.0003280259998064139,2
GRAND,200,6%,0.06486860304287691,0.061625941293991085,22,83,0.415,False,False,False,0.0,0.3784405680007694,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,23,120,0.6,True,True,False,0.4,0.00031307999961427413,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,23,83,0.415,False,False,False,0.0,0.36974431299950083,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,24,120,0.6,True,True,False,0.4,0.00046486199971695896,4
GRAND,200,6%,0.06486860304287691,0.061625941293991085,24,83,0.415,False,False,False,0.0,0.40471334399990155,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,25,120,0.6,True,True,False,0.4,0.00044933100070920773,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,25,83,0.415,False,False,False,0.0,0.39539969000088604,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,26,120,0.6,True,True,False,0.4,0.00042897099956462625,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,26,83,0.415,False,False,False,0.0,0.4038068879999628,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,27,120,0.6,True,True,False,0.4,0.0007810499992046971,9
GRAND,200,6%,0.06486860304287691,0.061625941293991085,27,83,0.415,False,False,False,0.0,0.4313058480001928,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,28,120,0.6,True,True,False,0.4,0.0007124969997676089,7
GRAND,200,6%,0.06486860304287691,0.061625941293991085,28,83,0.415,False,False,False,0.0,0.41282862200023374,2000000
LDPC,200,6%,0.06486860304287691,0.061625941293991085,29,120,0.6,True,True,False,0.4,0.00039119399934861576,3
GRAND,200,6%,0.06486860304287691,0.061625941293991085,29,83,0.415,False,False,False,0.0,0.38762755999960063,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,0,500,0.5,True,True,False,0.5,0.008644434000416368,19
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,0,350,0.35,False,False,False,0.0,0.38654137999947125,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,1,500,0.5,True,True,False,0.5,0.004688861999966321,8
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,1,350,0.35,False,False,False,0.0,0.381740388000253,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,2,500,0.5,False,False,False,0.0,0.04321638600049482,120
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,2,350,0.35,False,False,False,0.0,0.3773214899993036,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,3,500,0.5,True,True,False,0.5,0.0041944049999074196,7
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,3,350,0.35,False,False,False,0.0,0.3739636750005957,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,4,500,0.5,True,True,False,0.5,0.0056943589997899835,11
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,4,350,0.35,False,False,False,0.0,0.38290629099992657,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,5,500,0.5,True,True,False,0.5,0.006132849999630707,12
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,5,350,0.35,False,False,False,0.0,0.4018447730004482,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,6,500,0.5,True,True,False,0.5,0.006039540000529087,12
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,6,350,0.35,False,False,False,0.0,0.394206027999644,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,7,500,0.5,True,True,False,0.5,0.006398802000148862,13
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,7,350,0.35,False,False,False,0.0,0.3883054620000621,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,8,500,0.5,True,True,False,0.5,0.005454263000501669,10
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,8,350,0.35,False,False,False,0.0,0.38231887399979314,2000000
LDPC,1000,6%,0.06486860304287691,0.061625941293991085,9,500,0.5,True,True,False,0.5,0.011276907000137726,27
GRAND,1000,6%,0.06486860304287691,0.061625941293991085,9,350,0.35,False,False,False,0.0,0.39494475099945703,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,0,2000,0.5,True,True,False,0.5,0.06263925099938206,9
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,0,1352,0.338,False,False,False,0.0,0.46233399999982794,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,1,2000,0.5,True,True,False,0.5,0.06553434099987498,9
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,1,1352,0.338,False,False,False,0.0,0.45062801299991406,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,2,2000,0.5,True,True,False,0.5,0.062100004999592784,8
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,2,1352,0.338,False,False,False,0.0,0.4805612230002225,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,3,2000,0.5,True,True,False,0.5,0.07594872400022723,10
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,3,1352,0.338,False,False,False,0.0,0.49158313699990686,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,4,2000,0.5,True,True,False,0.5,0.08381749599993782,12
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,4,1352,0.338,False,False,False,0.0,0.4808813009994992,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,5,2000,0.5,True,True,False,0.5,0.09431437800049025,10
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,5,1352,0.338,False,False,False,0.0,0.5182211920000555,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,6,2000,0.5,True,True,False,0.5,0.10223486500035506,15
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,6,1352,0.338,False,False,False,0.0,0.5081904699991355,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,7,2000,0.5,True,True,False,0.5,0.08573564900052588,12
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,7,1352,0.338,False,False,False,0.0,0.48215457500009506,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,8,2000,0.5,True,True,False,0.5,0.08272482099982881,12
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,8,1352,0.338,False,False,False,0.0,0.4869829529998242,2000000
LDPC,4000,6%,0.06486860304287691,0.061625941293991085,9,2000,0.5,True,True,False,0.5,0.07730042999992293,10
GRAND,4000,6%,0.06486860304287691,0.061625941293991085,9,1352,0.338,False,False,False,0.0,0.4890649230001145,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,0,32,0.5,False,False,False,0.0,0.004363994999948773,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,0,47,0.734375,False,False,False,0.0,0.37712364900016837,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,1,32,0.5,False,False,False,0.0,0.0034202289998574997,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,1,47,0.734375,True,True,False,0.265625,0.030023117999917304,161351
LDPC,64,10%,0.10141386199477485,0.10235131396957123,2,32,0.5,True,True,False,0.5,0.0003574329994080472,10
GRAND,64,10%,0.10141386199477485,0.10235131396957123,2,47,0.734375,True,True,False,0.265625,0.031792972999937774,171147
LDPC,64,10%,0.10141386199477485,0.10235131396957123,3,32,0.5,True,True,False,0.5,0.0001989839993257192,5
GRAND,64,10%,0.10141386199477485,0.10235131396957123,3,47,0.734375,True,True,False,0.265625,0.09788669600038702,515843
LDPC,64,10%,0.10141386199477485,0.10235131396957123,4,32,0.5,False,False,False,0.0,0.0035042270001213183,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,4,47,0.734375,False,False,False,0.0,0.3832026850004695,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,5,32,0.5,True,True,False,0.5,0.00027664499975799117,5
GRAND,64,10%,0.10141386199477485,0.10235131396957123,5,47,0.734375,True,True,False,0.265625,0.0565690209996319,305722
LDPC,64,10%,0.10141386199477485,0.10235131396957123,6,32,0.5,False,False,False,0.0,0.003343239000059839,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,6,47,0.734375,False,False,False,0.0,0.38606683499983774,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,7,32,0.5,True,True,False,0.5,0.00029615199946420034,4
GRAND,64,10%,0.10141386199477485,0.10235131396957123,7,47,0.734375,True,True,False,0.265625,0.0037796489996253513,19582
LDPC,64,10%,0.10141386199477485,0.10235131396957123,8,32,0.5,False,False,False,0.0,0.0035210450005251914,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,8,47,0.734375,False,False,False,0.0,0.388919134000389,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,9,32,0.5,False,False,False,0.0,0.003497499000332027,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,9,47,0.734375,True,True,False,0.265625,0.0098916230008399,50418
LDPC,64,10%,0.10141386199477485,0.10235131396957123,10,32,0.5,True,True,False,0.5,0.0002530010006012162,6
GRAND,64,10%,0.10141386199477485,0.10235131396957123,10,47,0.734375,True,True,False,0.265625,0.10255163200054085,524927
LDPC,64,10%,0.10141386199477485,0.10235131396957123,11,32,0.5,False,False,False,0.0,0.003553932000613713,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,11,47,0.734375,False,False,False,0.0,0.39410068200049864,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,12,32,0.5,False,False,False,0.0,0.003622324999923876,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,12,47,0.734375,False,False,False,0.0,0.4021545710002101,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,13,32,0.5,False,False,False,0.0,0.003636071999608248,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,13,47,0.734375,False,False,False,0.0,0.42121421600040776,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,14,32,0.5,False,False,False,0.0,0.0038510439999299706,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,14,47,0.734375,False,False,False,0.0,0.41779802899964125,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,15,32,0.5,True,True,False,0.5,0.0005154499995114747,13
GRAND,64,10%,0.10141386199477485,0.10235131396957123,15,47,0.734375,False,False,False,0.0,0.3979887569994389,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,16,32,0.5,False,False,False,0.0,0.0036929200005033636,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,16,47,0.734375,False,False,False,0.0,0.39475085999947623,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,17,32,0.5,False,False,False,0.0,0.0036458929998843814,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,17,47,0.734375,False,False,False,0.0,0.40131580399975064,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,18,32,0.5,True,True,False,0.5,0.0002315479996468639,3
GRAND,64,10%,0.10141386199477485,0.10235131396957123,18,47,0.734375,True,True,False,0.265625,0.007048473000395461,36565
LDPC,64,10%,0.10141386199477485,0.10235131396957123,19,32,0.5,False,False,False,0.0,0.003448952000326244,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,19,47,0.734375,False,False,False,0.0,0.3890713450000476,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,20,32,0.5,True,True,False,0.5,0.00027995100026600994,5
GRAND,64,10%,0.10141386199477485,0.10235131396957123,20,47,0.734375,True,True,False,0.265625,0.000791440999819315,3968
LDPC,64,10%,0.10141386199477485,0.10235131396957123,21,32,0.5,False,False,False,0.0,0.0033526440001878655,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,21,47,0.734375,False,False,False,0.0,0.3934982359996866,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,22,32,0.5,False,False,False,0.0,0.0035012230000575073,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,22,47,0.734375,False,False,False,0.0,0.3877867579994927,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,23,32,0.5,False,False,False,0.0,0.003526025000610389,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,23,47,0.734375,False,False,False,0.0,0.391261867999674,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,24,32,0.5,False,False,False,0.0,0.0037118709997230326,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,24,47,0.734375,False,False,False,0.0,0.40130177100036235,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,25,32,0.5,False,False,False,0.0,0.003666456999781076,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,25,47,0.734375,False,False,False,0.0,0.41424417500002164,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,26,32,0.5,False,False,False,0.0,0.0037699499998780084,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,26,47,0.734375,False,False,False,0.0,0.4196082739999838,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,27,32,0.5,True,True,False,0.5,0.0002922260000559618,4
GRAND,64,10%,0.10141386199477485,0.10235131396957123,27,47,0.734375,True,True,False,0.265625,0.0038091309997980716,19395
LDPC,64,10%,0.10141386199477485,0.10235131396957123,28,32,0.5,False,False,False,0.0,0.0036698270005217637,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,28,47,0.734375,False,False,False,0.0,0.4029261759997098,2000000
LDPC,64,10%,0.10141386199477485,0.10235131396957123,29,32,0.5,False,False,False,0.0,0.003689757999381982,120
GRAND,64,10%,0.10141386199477485,0.10235131396957123,29,47,0.734375,False,False,False,0.0,0.4029598409997561,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,0,150,0.75,True,True,False,0.25,0.0008263010004156968,7
GRAND,200,10%,0.10141386199477485,0.10235131396957123,0,112,0.56,False,False,False,0.0,0.3829797469998084,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,1,150,0.75,True,True,False,0.25,0.0005548070002987515,5
GRAND,200,10%,0.10141386199477485,0.10235131396957123,1,112,0.56,False,False,False,0.0,0.3800536879998617,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,2,150,0.75,True,True,False,0.25,0.0004982759992344654,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,2,112,0.56,False,False,False,0.0,0.37511931999961234,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,3,150,0.75,True,True,False,0.25,0.00046872599978087237,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,3,112,0.56,False,False,False,0.0,0.376540391999697,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,4,150,0.75,True,True,False,0.25,0.0006687479999527568,7
GRAND,200,10%,0.10141386199477485,0.10235131396957123,4,112,0.56,False,False,False,0.0,0.37837072199999966,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,5,150,0.75,True,True,False,0.25,0.0005506389998117811,5
GRAND,200,10%,0.10141386199477485,0.10235131396957123,5,112,0.56,False,False,False,0.0,0.3769528540005922,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,6,150,0.75,True,True,False,0.25,0.0006047980004950659,6
GRAND,200,10%,0.10141386199477485,0.10235131396957123,6,112,0.56,False,False,False,0.0,0.3853864759994394,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,7,150,0.75,True,True,False,0.25,0.0005224730002737488,5
GRAND,200,10%,0.10141386199477485,0.10235131396957123,7,112,0.56,False,False,False,0.0,0.3945713869998144,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,8,150,0.75,True,True,False,0.25,0.0005500589995790506,5
GRAND,200,10%,0.10141386199477485,0.10235131396957123,8,112,0.56,False,False,False,0.0,0.3871708819997366,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,9,150,0.75,True,True,False,0.25,0.0004603019997375668,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,9,112,0.56,False,False,False,0.0,0.42216014200039353,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,10,150,0.75,True,True,False,0.25,0.0005666480001309537,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,10,112,0.56,False,False,False,0.0,0.4237756669999726,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,11,150,0.75,True,True,False,0.25,0.0008772340006544255,11
GRAND,200,10%,0.10141386199477485,0.10235131396957123,11,112,0.56,False,False,False,0.0,0.38153297699955147,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,12,150,0.75,True,True,False,0.25,0.00042051800028275466,3
GRAND,200,10%,0.10141386199477485,0.10235131396957123,12,112,0.56,False,False,False,0.0,0.37177701799919305,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,13,150,0.75,True,True,False,0.25,0.0005683729996235343,6
GRAND,200,10%,0.10141386199477485,0.10235131396957123,13,112,0.56,False,False,False,0.0,0.3713063159993908,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,14,150,0.75,True,True,False,0.25,0.000489253000523604,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,14,112,0.56,False,False,False,0.0,0.3710495280001851,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,15,150,0.75,True,True,False,0.25,0.0004277119996913825,3
GRAND,200,10%,0.10141386199477485,0.10235131396957123,15,112,0.56,False,False,False,0.0,0.3808507220001047,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,16,150,0.75,True,True,False,0.25,0.0014998610004113289,23
GRAND,200,10%,0.10141386199477485,0.10235131396957123,16,112,0.56,False,False,False,0.0,0.39107010799943964,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,17,150,0.75,True,True,False,0.25,0.0005051239995736978,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,17,112,0.56,False,False,False,0.0,0.3959692750004251,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,18,150,0.75,True,True,False,0.25,0.001054662000569806,14
GRAND,200,10%,0.10141386199477485,0.10235131396957123,18,112,0.56,False,False,False,0.0,0.37373322199982795,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,19,150,0.75,True,True,False,0.25,0.0006066900004952913,6
GRAND,200,10%,0.10141386199477485,0.10235131396957123,19,112,0.56,False,False,False,0.0,0.370918845000233,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,20,150,0.75,True,True,False,0.25,0.0006359919998430996,7
GRAND,200,10%,0.10141386199477485,0.10235131396957123,20,112,0.56,False,False,False,0.0,0.3748982289998821,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,21,150,0.75,True,True,False,0.25,0.0004858189995502471,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,21,112,0.56,False,False,False,0.0,0.3731913089995942,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,22,150,0.75,True,True,False,0.25,0.0007678130004933337,9
GRAND,200,10%,0.10141386199477485,0.10235131396957123,22,112,0.56,False,False,False,0.0,0.37643596199995955,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,23,150,0.75,True,True,False,0.25,0.0003190649995303829,2
GRAND,200,10%,0.10141386199477485,0.10235131396957123,23,112,0.56,False,False,False,0.0,0.37438130999998975,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,24,150,0.75,True,True,False,0.25,0.0007436030000462779,9
GRAND,200,10%,0.10141386199477485,0.10235131396957123,24,112,0.56,False,False,False,0.0,0.3715673770002468,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,25,150,0.75,True,True,False,0.25,0.0005678159996023169,6
GRAND,200,10%,0.10141386199477485,0.10235131396957123,25,112,0.56,False,False,False,0.0,0.3743354489997728,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,26,150,0.75,True,True,False,0.25,0.0005095490005260217,4
GRAND,200,10%,0.10141386199477485,0.10235131396957123,26,112,0.56,False,False,False,0.0,0.37685970199981966,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,27,150,0.75,True,True,False,0.25,0.0006028679999872111,6
GRAND,200,10%,0.10141386199477485,0.10235131396957123,27,112,0.56,False,False,False,0.0,0.3717392739999923,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,28,150,0.75,True,True,False,0.25,0.0006574419994649361,7
GRAND,200,10%,0.10141386199477485,0.10235131396957123,28,112,0.56,False,False,False,0.0,0.3721464330001254,2000000
LDPC,200,10%,0.10141386199477485,0.10235131396957123,29,150,0.75,True,True,False,0.25,0.0007673540003452217,9
GRAND,200,10%,0.10141386199477485,0.10235131396957123,29,112,0.56,False,False,False,0.0,0.371921723000014,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,0,600,0.6,True,True,False,0.4,0.006265095999879122,10
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,0,493,0.493,False,False,False,0.0,0.395695958000033,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,1,600,0.6,True,True,False,0.4,0.009167520999653789,18
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,1,493,0.493,False,False,False,0.0,0.4054747860000134,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,2,600,0.6,True,True,False,0.4,0.006609246999687457,11
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,2,493,0.493,False,False,False,0.0,0.3936603840002135,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,3,600,0.6,True,True,False,0.4,0.010804301000462146,22
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,3,493,0.493,False,False,False,0.0,0.3976787379997404,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,4,600,0.6,False,False,False,0.0,0.04651649500010535,120
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,4,493,0.493,False,False,False,0.0,0.4034395159997075,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,5,600,0.6,True,True,False,0.4,0.012933829999383306,28
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,5,493,0.493,False,False,False,0.0,0.4018153170000005,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,6,600,0.6,True,True,False,0.4,0.005035480999140418,7
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,6,493,0.493,False,False,False,0.0,0.39650577700012946,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,7,600,0.6,True,True,False,0.4,0.005285196000841097,8
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,7,493,0.493,False,False,False,0.0,0.39468275899980654,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,8,600,0.6,True,True,False,0.4,0.006917781000083778,12
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,8,493,0.493,False,False,False,0.0,0.39580800800013094,2000000
LDPC,1000,10%,0.10141386199477485,0.10235131396957123,9,600,0.6,False,False,False,0.0,0.04655296399960207,120
GRAND,1000,10%,0.10141386199477485,0.10235131396957123,9,493,0.493,False,False,False,0.0,0.3922118420005063,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,0,2400,0.6,True,True,False,0.4,0.11602132299958612,18
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,0,1922,0.4805,False,False,False,0.0,0.4265464130003238,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,1,2400,0.6,True,True,False,0.4,0.11775488199964457,18
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,1,1922,0.4805,False,False,False,0.0,0.4340566509999917,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,2,2400,0.6,True,True,False,0.4,0.10677845299960609,16
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,2,1922,0.4805,False,False,False,0.0,0.4379829769995922,2000000
